ID,BusinessUnit,Effective Date,Document Language,BaseURL,Name,POPPIsArchived,Uploaded By,DocumentID,Document TYPE,POPPIsActive,Approval Status,Uploaded On,Document Template,Copy PPM Archived Documents,Planned Review Date,Item Type,Path,Document ID Value,FileType,URL
1291,353;#Administrative Services,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Guidance-Note-Local-Presences-01FF.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1291'>POPP-11-1291</a>,Template,True,Approved,2020-08-21 15:19,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Guidance-Note-Local-Presences-01FF.docx
728,353;#Administrative Services,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Asset Management_IAS 38_Intangible Assets (by IFRS 2012).pdf,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-728'>POPP-11-728</a>,Template,True,Approved,2020-08-21 15:16,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Asset Management_IAS 38_Intangible Assets (by IFRS 2012).pdf
1317,353;#Administrative Services,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Services_07-Request-for-security-clearance-03D.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1317'>POPP-11-1317</a>,Template,True,Approved,2020-08-21 15:00,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Services_07-Request-for-security-clearance-03D.docx
2976,353;#Administrative Services,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Duty Travel_Rates of reimbursement for travel by private motor vehicle_ST_IC_2019_6.pdf,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2976'>POPP-11-2976</a>,Template,True,Approved,2020-08-21 14:58,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Duty Travel_Rates of reimbursement for travel by private motor vehicle_ST_IC_2019_6.pdf
2878,349;#Human Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Annex VII_Roster procedures Sept 2018_clean version.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2878'>POPP-11-2878</a>,Template,True,Approved,2020-08-20 22:00,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Annex VII_Roster procedures Sept 2018_clean version.docx
1596,669;#Programme and Project Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_UNDP Annual Business Plan (ABP) 2016.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1596'>POPP-11-1596</a>,Template,True,Approved,2020-08-20 22:00,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PPM_UNDP Annual Business Plan (ABP) 2016.docx
2292,349;#Human Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Framework for Joint Internal Audits of United Nations Joint Activities.pdf,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2292'>POPP-11-2292</a>,Template,True,Approved,2020-08-20 22:00,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Framework for Joint Internal Audits of United Nations Joint Activities.pdf
1921,356;#Accountability,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Appendix 6- Sample Letter for delegation of authorities to Bureau Director.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1921'>POPP-11-1921</a>,Template,True,Approved,2020-08-20 21:21,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Appendix 6- Sample Letter for delegation of authorities to Bureau Director.docx
1920,356;#Accountability,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Appendix 5- Sample Letter for delegation of authorities to UNDP Resident Representative.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1920'>POPP-11-1920</a>,Template,True,Approved,2020-08-20 21:21,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Appendix 5- Sample Letter for delegation of authorities to UNDP Resident Representative.docx
1919,356;#Accountability,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Appendix 4- Sample Letter for further delegation of authorities by Director of Central Bureau.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1919'>POPP-11-1919</a>,Template,True,Approved,2020-08-20 21:21,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Appendix 4- Sample Letter for further delegation of authorities by Director of Central Bureau.docx
1917,356;#Accountability,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Appendix 2- Template for designating Officer-in-Charge.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1917'>POPP-11-1917</a>,Template,True,Approved,2020-08-20 21:21,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Appendix 2- Template for designating Officer-in-Charge.docx
1986,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Record Retention_Global Filing list.doc,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1986'>POPP-11-1986</a>,Template,True,Approved,2020-08-20 20:34,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Record Retention_Global Filing list.doc
2436,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Technical Guidance Note on IFI Contribution in Atlas and Examples.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2436'>POPP-11-2436</a>,Template,True,Approved,2020-08-20 20:34,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Technical Guidance Note on IFI Contribution in Atlas and Examples.docx
2336,349;#Human Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Non-Staff_Guidance Note Granting_Fixed Term Appointments_Internal Control Function.pdf,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2336'>POPP-11-2336</a>,Template,True,Approved,2020-08-20 20:34,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Non-Staff_Guidance Note Granting_Fixed Term Appointments_Internal Control Function.pdf
3131,349;#Human Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Non-Staff_Internship_Internship Agreement.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3131'>POPP-11-3131</a>,Template,True,Approved,2020-08-20 20:34,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Non-Staff_Internship_Internship Agreement.docx
2437,353;#Administrative Services,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Services_pt.78 form.doc,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2437'>POPP-11-2437</a>,Template,True,Approved,2020-08-20 20:34,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Services_pt.78 form.doc
2537,349;#Human Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Staff_Conflict of Interest Form.doc,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2537'>POPP-11-2537</a>,Template,True,Approved,2020-08-20 20:34,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Staff_Conflict of Interest Form.doc
3003,356;#Accountability,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Risk Committee - TOR updated 2018.pdf,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3003'>POPP-11-3003</a>,Template,True,Approved,2020-08-20 20:34,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Risk Committee - TOR updated 2018.pdf
2927,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Atlas Contract Management Module User Guide.pptx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2927'>POPP-11-2927</a>,Template,True,Approved,2020-08-20 19:53,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pptx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Atlas Contract Management Module User Guide.pptx
2630,669;#Programme and Project Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Annex 12-TOR for governance and positions.pdf,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2630'>POPP-11-2630</a>,Template,True,Approved,2020-08-20 19:53,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PPM_Annex 12-TOR for governance and positions.pdf
3191,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Direct Cash Transfers_Harmonized Framework for Cash Transfers to Implementing Partners.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3191'>POPP-11-3191</a>,Template,True,Approved,2020-08-20 18:53,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Direct Cash Transfers_Harmonized Framework for Cash Transfers to Implementing Partners.docx
2785,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Direct Implementation Modality_Combined Delivery Report.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2785'>POPP-11-2785</a>,Template,True,Approved,2020-08-20 18:53,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Direct Implementation Modality_Combined Delivery Report.docx
2043,354;#Crisis Response,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,CRU_Financial Resources for Response_Template short project document-emergencies.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2043'>POPP-11-2043</a>,Template,True,Approved,2020-08-20 16:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/CRU_Financial Resources for Response_Template short project document-emergencies.docx
1838,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Atlas External Access.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1838'>POPP-11-1838</a>,Template,True,Approved,2020-08-20 16:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Atlas External Access.docx
2655,353;#Administrative Services,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service _Asset Management_Transfers Without Resources Annex.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2655'>POPP-11-2655</a>,Template,True,Approved,2020-08-20 16:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service _Asset Management_Transfers Without Resources Annex.docx
3082,353;#Administrative Services,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Duty Travel_ST-IC-2017-6_Revised Definition of Family members for purposes of G visa.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3082'>POPP-11-3082</a>,Template,True,Approved,2020-08-20 16:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Duty Travel_ST-IC-2017-6_Revised Definition of Family members for purposes of G visa.docx
2515,356;#Accountability,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Business Continuity Management_Template Annex 2 - Business Impact Analysis.xlsx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2515'>POPP-11-2515</a>,Template,True,Approved,2020-08-20 16:03,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,xlsx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Business Continuity Management_Template Annex 2 - Business Impact Analysis.xlsx
2517,356;#Accountability,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Business Continuity Management_Template - HQ Business Continuity Plan (003).docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2517'>POPP-11-2517</a>,Template,True,Approved,2020-08-20 16:03,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Business Continuity Management_Template - HQ Business Continuity Plan (003).docx
2514,356;#Accountability,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Business Continuity Management_Template Annex 1 - Risk Assessment.xlsx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2514'>POPP-11-2514</a>,Template,True,Approved,2020-08-20 16:03,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,xlsx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Business Continuity Management_Template Annex 1 - Risk Assessment.xlsx
2495,356;#Accountability,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability_Risk Register Examples.pdf,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2495'>POPP-11-2495</a>,Template,True,Approved,2020-08-20 16:03,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Accountability_Risk Register Examples.pdf
2947,669;#Programme and Project Management,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Design_Multi-country and South-South Cooperation Projects _Spanish.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2947'>POPP-11-2947</a>,Policy,True,Approved,2020-08-19 22:37,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PPM_Design_Multi-country and South-South Cooperation Projects _Spanish.docx
3112,669;#Programme and Project Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Design_Multi-country and South-South Cooperation Projects_FR.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3112'>POPP-11-3112</a>,Policy,True,Approved,2020-08-19 22:37,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PPM_Design_Multi-country and South-South Cooperation Projects_FR.docx
3111,669;#Programme and Project Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Design_Engagement Facility_FR.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3111'>POPP-11-3111</a>,Policy,True,Approved,2020-08-19 22:37,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PPM_Design_Engagement Facility_FR.docx
2961,669;#Programme and Project Management,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Design_Engagement Facility_Spanish.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2961'>POPP-11-2961</a>,Policy,True,Approved,2020-08-19 21:14,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PPM_Design_Engagement Facility_Spanish.docx
2059,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Salaries​_Taxation.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2059'>POPP-11-2059</a>,Policy,True,Approved,2020-08-19 21:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Salaries​_Taxation.docx
2256,349;#Human Resources Management,2005-04-04,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Allowances and Benefits_Extended Monthly Evacuation Allowance (EMEA).docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2256'>POPP-11-2256</a>,Policy,True,Approved,2020-08-19 21:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Allowances and Benefits_Extended Monthly Evacuation Allowance (EMEA).docx
3150,350;#Financial Resources Management,2012-01-01,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Cash Management_Management of Cash in Crisis or Emergency Situations_SP.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3150'>POPP-11-3150</a>,Policy,True,Approved,2020-08-19 20:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Cash Management_Management of Cash in Crisis or Emergency Situations_SP.docx
2970,354;#Crisis Response,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Crisis Response_Standard Operating Procedures (SOPs) for Immediate Crisis Response_SP.pdf,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2970'>POPP-11-2970</a>,Policy,True,Approved,2020-08-19 18:02,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Crisis Response_Standard Operating Procedures (SOPs) for Immediate Crisis Response_SP.pdf
2799,354;#Crisis Response,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Crisis Response_Standard Operating Procedure(SOP) for Immediate Crisis Response_SOP for Immediate Crisis Response.pdf,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2799'>POPP-11-2799</a>,Policy,True,Approved,2020-08-19 18:02,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Crisis Response_Standard Operating Procedure(SOP) for Immediate Crisis Response_SOP for Immediate Crisis Response.pdf
2973,354;#Crisis Response,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Crisis Response_Standard Operating Procedure (SOPs) for Immediate Crisis Response_FR.pdf,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2973'>POPP-11-2973</a>,Policy,True,Approved,2020-08-19 18:02,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Crisis Response_Standard Operating Procedure (SOPs) for Immediate Crisis Response_FR.pdf
2086,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Guidance Note on Joint Programmes.pdf,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2086'>POPP-11-2086</a>,Template,True,Approved,2020-08-19 17:41,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Guidance Note on Joint Programmes.pdf
2428,356;#Accountability,2017-03-27,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Appendix 7_ Delegation of Authority by Resident Representative Checklist.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2428'>POPP-11-2428</a>,Template,True,Approved,2020-08-18 19:49,,,2018-03-27,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Appendix 7_ Delegation of Authority by Resident Representative Checklist.docx
2294,349;#Human Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Protocol-AA-Final-version-UNDG-approved-26.10.15.docx,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2294'>POPP-11-2294</a>,Template,True,Approved,2020-08-18 15:32,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Protocol-AA-Final-version-UNDG-approved-26.10.15.docx
1268,353;#Administrative Services,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Duty Travel_PT-39_E_Application for UN Family Certificate (English).docx,False,Josephine Opar,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1268'>POPP-11-1268</a>,Template,True,Approved,2020-08-13 21:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Duty Travel_PT-39_E_Application for UN Family Certificate (English).docx
2483,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_General Considerations of Contracting_Contract Face Sheet (Goods and-or Services) UNDP - Sept 2017.doc,,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2483'>POPP-11-2483</a>,Template,True,Approved,2020-08-06 19:21,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_General Considerations of Contracting_Contract Face Sheet (Goods and-or Services) UNDP - Sept 2017.doc
2293,349;#Human Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Management-and-Accountability-system.pdf,False,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2293'>POPP-11-2293</a>,Template,True,Approved,2020-07-30 17:30,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Management-and-Accountability-system.pdf
2388,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Cash Banking and Investment_BOA Signature Card.pdf,False,Emiliana Zhivkova,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2388'>POPP-11-2388</a>,Template,True,Approved,2020-07-30 14:47,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Cash Banking and Investment_BOA Signature Card.pdf
2387,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Cash Banking and Investment_Signatory Update Request Form.docx,False,Emiliana Zhivkova,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITOFRM-11-68'>UNITOFRM-11-68</a>,Template,True,Approved,2020-07-30 14:47,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Cash Banking and Investment_Signatory Update Request Form.docx
3291,349;#Human Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Appointment and Promotion_Position Management Request Form.docx,False,Josephine Opar,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3291'>POPP-11-3291</a>,Template,True,Approved,2020-07-29 23:49,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Appointment and Promotion_Position Management Request Form.docx
