ID,Document Language,Name,FileType,URL
244,English,HR_Work Life_Telecommuting-Annex 2.2 - Organizational Form.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Work Life_Telecommuting-Annex 2.2 - Organizational Form.doc
245,English,HR_Work Life_Telecommuting-Annex 2.3 - Sample confirmation.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Work Life_Telecommuting-Annex 2.3 - Sample confirmation.doc
1383,English,FRM_Financial Closure_Project Completion Check List.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Financial Closure_Project Completion Check List.pdf
2050,English,FRM_Guideline_Electronic Cover Sheet Information.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Guideline_Electronic Cover Sheet Information.docx
1345,English,Crisis Response_FTP_Checklist for Review of Project Documents (2011).doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Crisis Response_FTP_Checklist for Review of Project Documents (2011).doc
3260,French,PSU_Award and Management of Contract_Model Contract for Civil Works_FR.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Award and Management of Contract_Model Contract for Civil Works_FR.docx
2562,English,FRM_Financial Management and Execution Modalities_Follow-Up Request.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Financial Management and Execution Modalities_Follow-Up Request.docx
2561,English,FRM_Financial Management and Execution Modalities_Initial CDR Certification Request.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Financial Management and Execution Modalities_Initial CDR Certification Request.docx
3235,Spanish,PSU_Award and Management of Contract_Supplier Performance - All Evaluation Forms_SP.xls,xls,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Award and Management of Contract_Supplier Performance - All Evaluation Forms_SP.xls
1576,Spanish,PSU_Innovation_CSO engagement and E-tendering_CSO Responsible Party Agreement - Spanish_Legalreview (002).docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Innovation_CSO engagement and E-tendering_CSO Responsible Party Agreement - Spanish_Legalreview (002).docx
3077,French,PSU_Innovation_CSO engagement and E-tendering_CSO Responsible Party Agreement_FRENCH.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Innovation_CSO engagement and E-tendering_CSO Responsible Party Agreement_FRENCH.docx
1577,English,PSU_Innovation_CSO engagement and E-tendering_CSO Responsible Party Agreement (LSO 20150714).docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Innovation_CSO engagement and E-tendering_CSO Responsible Party Agreement (LSO 20150714).docx
252,Spanish,PSU_Award of Contract_Condiciones Generales de Contrato Para Obras Civiles_SP.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Award of Contract_Condiciones Generales de Contrato Para Obras Civiles_SP.doc
1746,English,PSU_Award and Management of Contract_UNDP General Terms and Conditions for Civil Works.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Award and Management of Contract_UNDP General Terms and Conditions for Civil Works.docx
2631,Spanish,PSU_Award and Management of Contract_Model Contract for Civil Works_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Award and Management of Contract_Model Contract for Civil Works_Spanish.docx
1745,English,PSU_Award and Management of Contract_Model Contract for Civil Works.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Award and Management of Contract_Model Contract for Civil Works.docx
1748,Spanish,PSU_Award and Management of Contract_Model Reimbursable Loan Agreement Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Award and Management of Contract_Model Reimbursable Loan Agreement Spanish.docx
2934,French,PSU_Individual Contract_Model Reimbursable Loan Agreement_French.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Individual Contract_Model Reimbursable Loan Agreement_French.docx
288,English,PSU_Individual Contract_Model Reimbursable Loan Agreement.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Individual Contract_Model Reimbursable Loan Agreement.docx
3271,Spanish,PSU_Innovation_CSO engagement and E-tendering_Model Innovation Challenge Agreement (company) - Jan 2016_SP.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Innovation_CSO engagement and E-tendering_Model Innovation Challenge Agreement (company) - Jan 2016_SP.docx
2464,French,PSU_Innovation_CSO engagement and E-tendering_Model Innovation Challenge Agreement (company) - Jan 2016_FR.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Innovation_CSO engagement and E-tendering_Model Innovation Challenge Agreement (company) - Jan 2016_FR.docx
1579,English,PSU_Innovation_CSO engagement and E-tendering_Model Innovation Challenge Agreement (company) - Jan 2016.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Innovation_CSO engagement and E-tendering_Model Innovation Challenge Agreement (company) - Jan 2016.docx
3130,Spanish,PSU_Innovation_CSO engagement and E-tendering_Model Innovation Challenge Agreement (individual) - Jan 2016_SP.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Innovation_CSO engagement and E-tendering_Model Innovation Challenge Agreement (individual) - Jan 2016_SP.docx
3091,French,PSU_Innovation_CSO engagement and E-tendering_Model Innovation Challenge Agreement (individual) - Jan 2016_FR.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Innovation_CSO engagement and E-tendering_Model Innovation Challenge Agreement (individual) - Jan 2016_FR.docx
1580,English,PSU_Innovation_CSO engagement and E-tendering_Model Innovation Challenge Agreement (individual) - Jan 2016.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Innovation_CSO engagement and E-tendering_Model Innovation Challenge Agreement (individual) - Jan 2016.docx
2627,Spanish,PSU_Award and Management of Contract_UNDP GTC de minimis (Services only) - Sept 2017_ES.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Award and Management of Contract_UNDP GTC de minimis (Services only) - Sept 2017_ES.docx
2626,Spanish,PSU_Award and Management of Contract_UNDP GTCs for Contracts (Goods and-or Services) - Sept 2017_ ES.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Award and Management of Contract_UNDP GTCs for Contracts (Goods and-or Services) - Sept 2017_ ES.docx
2491,French,PSU_Conditions générales du PNUD relatives aux contrats institutionnels -de minimis sept2017.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Conditions générales du PNUD relatives aux contrats institutionnels -de minimis sept2017.pdf
2487,English,PSU_General Considerations of Contracting_UNDP GTCs for de minimis Contracts (Services only) - Sept 2017.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_General Considerations of Contracting_UNDP GTCs for de minimis Contracts (Services only) - Sept 2017.pdf
2490,French,PSU_General Considerations of Contracting_Conditions générales du PNUD (Biens et-ou Services) - septembre 2017.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_General Considerations of Contracting_Conditions générales du PNUD (Biens et-ou Services) - septembre 2017.pdf
1759,English,PSU_Individual Contract_Justification for Engagement of IC based on Direct Contracting Modality.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Individual Contract_Justification for Engagement of IC based on Direct Contracting Modality.docx
1587,English,Admin Services_Corporate Purchasing Card_Sample of Corporate Card Log.xlsx,xlsx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Services_Corporate Purchasing Card_Sample of Corporate Card Log.xlsx
1297,English,Admin Services_Lease Management_Relocation-Tool-Kit-2-of-3.zip,zip,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Services_Lease Management_Relocation-Tool-Kit-2-of-3.zip
1470,English,ICT Information Circular 2016_001 Cost Reconciliation 2015 and Ordering Managed ICT Services for 2016.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/ICT Information Circular 2016_001 Cost Reconciliation 2015 and Ordering Managed ICT Services for 2016.docx
1190,English,HR_Appointment and Promotion_Compliance Review Bodies_TOR.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Appointment and Promotion_Compliance Review Bodies_TOR.docx
1692,Spanish,PPM_Project Management_Standard Grant Agreement (Low Value Grant) for Non-Credit Related Activities Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PPM_Project Management_Standard Grant Agreement (Low Value Grant) for Non-Credit Related Activities Spanish.docx
1553,English,PPM_Project Management_Standard Grant Agreement (Low Value Grant) for Non-Credit Related Activities.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PPM_Project Management_Standard Grant Agreement (Low Value Grant) for Non-Credit Related Activities.docx
3097,English,PPM_Project Management_Standard Grant Agreement (Low Value Grant) for Non-Credit Related Activities_FR.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PPM_Project Management_Standard Grant Agreement (Low Value Grant) for Non-Credit Related Activities_FR.docx
3299,French,Admin Service_Duty Travel_PT-64_F_Application for UN Certificate (French).docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Duty Travel_PT-64_F_Application for UN Certificate (French).docx
2770,English,SDP_complete_visual_guide.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/SDP_complete_visual_guide.pdf
2745,English,SDP_SINGLE_CHART_OVERVIEW_A3_v15.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/SDP_SINGLE_CHART_OVERVIEW_A3_v15.0.pdf
2766,English,SDP_7_OVERSIGHT_DEF_v3.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/SDP_7_OVERSIGHT_DEF_v3.0.pdf
2767,English,SDP_8_MANAGE_CHANGE_DEF_v3.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/SDP_8_MANAGE_CHANGE_DEF_v3.0.pdf
2768,English,SDP_9_REPORT_DEF_v3.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/SDP_9_REPORT_DEF_v3.0.pdf
2763,English,SDP_4_ANNUAL_PLANNING_DEF_v3.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/SDP_4_ANNUAL_PLANNING_DEF_v3.0.pdf
2764,English,SDP_5_DELIVER_RESULTS_DEF_v3.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/SDP_5_DELIVER_RESULTS_DEF_v3.0.pdf
2765,English,SDP_6_MONITOR_DEF_v3.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/SDP_6_MONITOR_DEF_v3.0.pdf
2761,English,SDP_2_SELECT_IMPLEMENTING_PARTNER_DEF_v3.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/SDP_2_SELECT_IMPLEMENTING_PARTNER_DEF_v3.0.pdf
2762,English,SDP_3_APPRAISE_APPROVE_DEF_v3.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/SDP_3_APPRAISE_APPROVE_DEF_v3.0.pdf
2773,English,SDP_1_FORMULATE_DEF_v4.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/SDP_1_FORMULATE_DEF_v4.0.pdf
2772,English,SDP_10_CLOSE_DEF_v4.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/SDP_10_CLOSE_DEF_v4.0.pdf
2756,English,PC_6_REPORT_A3_RGB_v3.1.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PC_6_REPORT_A3_RGB_v3.1.pdf
2729,English,PC_7_PROGRAMME_TRANSITION_A3_DEF_v1.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PC_7_PROGRAMME_TRANSITION_A3_DEF_v1.0.pdf
2757,English,PC_7_PROGRAMME_TRANSITION_A3_RGB_v3.1.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PC_7_PROGRAMME_TRANSITION_A3_RGB_v3.1.pdf
2728,English,PC_6_REPORT_A3_DEF_v1.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PC_6_REPORT_A3_DEF_v1.0.pdf
2754,English,PC_4_MONITOR_A3_RGB_v3.1.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PC_4_MONITOR_A3_RGB_v3.1.pdf
2727,English,PC_5_OVERSIGHT_A3_DEF_v1.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PC_5_OVERSIGHT_A3_DEF_v1.0.pdf
2747,English,PC_3_ANNUAL_PLANNING_v1.2_banner_DEF.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PC_3_ANNUAL_PLANNING_v1.2_banner_DEF.jpg
2726,English,PC_4_MONITOR_A3_DEF_v1.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PC_4_MONITOR_A3_DEF_v1.0.pdf
2749,English,PC_3_ANNUAL_PLANNING_A3_DEF_v2.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PC_3_ANNUAL_PLANNING_A3_DEF_v2.0.pdf
2753,English,PC_3_ANNUAL_PLANNING_A3_RGB_v3.1.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PC_3_ANNUAL_PLANNING_A3_RGB_v3.1.pdf
2752,English,PC_2_APPRAISE_AND_APPROVE_A3_RGB_v3.1.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PC_2_APPRAISE_AND_APPROVE_A3_RGB_v3.1.pdf
2725,English,PC_3_ANNUAL_PLANNING_A3_DEF_v1.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PC_3_ANNUAL_PLANNING_A3_DEF_v1.0.pdf
2746,English,PC_1_CPD_orRPD_v1.2_banner_DEF.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PC_1_CPD_orRPD_v1.2_banner_DEF.jpg
2724,English,PC_2_APPRAISE_AND_APPROVE_A3_DEF_v1.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PC_2_APPRAISE_AND_APPROVE_A3_DEF_v1.0.pdf
2723,English,PC_1_CPD_orRPD_A3_DEF_2.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PC_1_CPD_orRPD_A3_DEF_2.0.pdf
2751,English,PC_1_CPD_orRPD_A3_RGB_v3.1.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PC_1_CPD_orRPD_A3_RGB_v3.1.pdf
2731,English,Development_Services_A3_DEF_2.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Development_Services_A3_DEF_2.0.pdf
2732,English,Engagement_Facility_A3_DEF_2.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Engagement_Facility_A3_DEF_2.0.pdf
2733,English,Institutional_and_Development_Effectiveness_Projects_A3_DEF_2.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Institutional_and_Development_Effectiveness_Projects_A3_DEF_2.0.pdf
2685,English,DEF_sdp_8_MANAGE_CHANGE_v1.0_banner.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_sdp_8_MANAGE_CHANGE_v1.0_banner.jpg
2686,English,DEF_sdp_9_REPORT_v1.0_banner.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_sdp_9_REPORT_v1.0_banner.jpg
2684,English,DEF_sdp_7_OVERSIGHT_v1.0_banner.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_sdp_7_OVERSIGHT_v1.0_banner.jpg
2683,English,DEF_sdp_6_MONITOR_v1.0_banner.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_sdp_6_MONITOR_v1.0_banner.jpg
2682,English,DEF_sdp_5_DELIVER_RESULTS_v1.0_banner.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_sdp_5_DELIVER_RESULTS_v1.0_banner.jpg
2680,English,DEF_sdp_3_APPRAISE_APPROVE_v1.0_banner.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_sdp_3_APPRAISE_APPROVE_v1.0_banner.jpg
2681,English,DEF_sdp_4_ANNUAL_PLANNING_v1.0_banner.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_sdp_4_ANNUAL_PLANNING_v1.0_banner.jpg
2687,English,DEF_sdp_10_CLOSE_v1.0_banner.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_sdp_10_CLOSE_v1.0_banner.jpg
2679,English,DEF_sdp_2_SELECT_IMPLEMENTING_PARTNER_v1.0_banner.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_sdp_2_SELECT_IMPLEMENTING_PARTNER_v1.0_banner.jpg
2705,English,DEF_pc_7_PROGRAMME_TRANSITION_v1.0_banner.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_pc_7_PROGRAMME_TRANSITION_v1.0_banner.jpg
2678,English,DEF_sdp_1_FORMULATE_v1.0_banner.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_sdp_1_FORMULATE_v1.0_banner.jpg
2703,English,DEF_pc_5_OVERSIGHT_v1.0_banner.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_pc_5_OVERSIGHT_v1.0_banner.jpg
2704,English,DEF_pc_6_REPORT_v1.0_banner.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_pc_6_REPORT_v1.0_banner.jpg
2700,English,DEF_pc_2_APPRAISE_AND_APPROVE_v1.0_banner.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_pc_2_APPRAISE_AND_APPROVE_v1.0_banner.jpg
2701,English,DEF_pc_3_ANNUAL_PLANNING_v1.0_banner.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_pc_3_ANNUAL_PLANNING_v1.0_banner.jpg
2702,English,DEF_pc_4_MONITOR_v1.0_banner.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_pc_4_MONITOR_v1.0_banner.jpg
3155,English,DEF_PC_1_CPD_orRPD_v1.2_banner_DEF.jpeg,jpeg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_PC_1_CPD_orRPD_v1.2_banner_DEF.jpeg
2708,English,DEF_Institutional_and_Development_Effectiveness_Projects_A3_1.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_Institutional_and_Development_Effectiveness_Projects_A3_1.0.pdf
2711,English,DEF_1_CPD_orRPD_A3_RGB_v2.4.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_1_CPD_orRPD_A3_RGB_v2.4.pdf
2709,English,DEF_Development_Services_A3_1.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_Development_Services_A3_1.0.pdf
2707,English,DEF_Engagement_Facility_A3_1.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/DEF_Engagement_Facility_A3_1.0.pdf
2780,English,2018.06.05_7_PROGRAMME_TRANSITION_A3_RGB_v4.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/2018.06.05_7_PROGRAMME_TRANSITION_A3_RGB_v4.0.pdf
2698,English,BANNER_undp_SIMPLE_CYCLE.jpg,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/BANNER_undp_SIMPLE_CYCLE.jpg
2779,English,2018.06.05_6_REPORT_A3_RGB_v4.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/2018.06.05_6_REPORT_A3_RGB_v4.0.pdf
2776,English,2018.06.05_3_ANNUAL_PLANNING_A3_RGB_v4.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/2018.06.05_3_ANNUAL_PLANNING_A3_RGB_v4.0.pdf
2777,English,2018.06.05_4_MONITOR_A3_RGB_v4.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/2018.06.05_4_MONITOR_A3_RGB_v4.0.pdf
2774,English,2018.06.05_1_CPD_orRPD_A3_RGB_v4.0.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/2018.06.05_1_CPD_orRPD_A3_RGB_v4.0.pdf
